county_name,county_id,state,sanctuary
Bastrop County,48021,Texas,0
Baylor County,48023,Texas,0
Bee County,48025,Texas,0
Bell County,48027,Texas,0
Bexar County,48029,Texas,0
Blanco County,48031,Texas,0
Borden County,48033,Texas,0
Bosque County,48035,Texas,0
Bowie County,48037,Texas,0
Brazoria County,48039,Texas,0
Brazos County,48041,Texas,0
Brewster County,48043,Texas,0
Briscoe County,48045,Texas,0
Brooks County,48047,Texas,0
Brown County,48049,Texas,0
Burleson County,48051,Texas,0
Burnet County,48053,Texas,0
Caldwell County,48055,Texas,0
Calhoun County,48057,Texas,0
Callahan County,48059,Texas,0
Cameron County,48061,Texas,0
Camp County,48063,Texas,0
Carson County,48065,Texas,0
Cass County,48067,Texas,0
Castro County,48069,Texas,0
Chambers County,48071,Texas,0
Cherokee County,48073,Texas,0
Childress County,48075,Texas,0
Clay County,48077,Texas,0
Cochran County,48079,Texas,0
Coke County,48081,Texas,0
Coleman County,48083,Texas,0
Collin County,48085,Texas,0
Collingsworth County,48087,Texas,0
Colorado County,48089,Texas,0
Comal County,48091,Texas,0
Comanche County,48093,Texas,0
Concho County,48095,Texas,0
Cooke County,48097,Texas,0
Coryell County,48099,Texas,0
Cottle County,48101,Texas,0
Crane County,48103,Texas,0
Crockett County,48105,Texas,0
Crosby County,48107,Texas,0
Culberson County,48109,Texas,0
Dallam County,48111,Texas,0
Dallas County,48113,Texas,0
Dawson County,48115,Texas,0
Deaf Smith County,48117,Texas,0
Delta County,48119,Texas,0
Denton County,48121,Texas,0
DeWitt County,48123,Texas,0
Dickens County,48125,Texas,0
Dimmit County,48127,Texas,0
Donley County,48129,Texas,0
Duval County,48131,Texas,0
Eastland County,48133,Texas,0
Ector County,48135,Texas,0
Edwards County,48137,Texas,0
El Paso County,48139,Texas,0
Ellis County,48141,Texas,0
Erath County,48143,Texas,0
Falls County,48145,Texas,0
Fannin County,48147,Texas,0
Fayette County,48149,Texas,0
Fisher County,48151,Texas,0
Floyd County,48153,Texas,0
Foard County,48155,Texas,0
Fort Bend County,48157,Texas,0
Franklin County,48159,Texas,0
Freestone County,48161,Texas,0
Frio County,48163,Texas,0
Gaines County,48165,Texas,0
Galveston County,48167,Texas,0
Garza County,48169,Texas,0
Gillespie County,48171,Texas,0
Glasscock County,48173,Texas,0
Goliad County,48175,Texas,0
Gonzales County,48177,Texas,0
Gray County,48179,Texas,0
Grayson County,48181,Texas,0
Gregg County,48183,Texas,0
Grimes County,48185,Texas,0
Guadalupe County,48187,Texas,0
Hale County,48189,Texas,0
Hall County,48191,Texas,0
Hamilton County,48193,Texas,0
Hansford County,48195,Texas,0
Hardeman County,48197,Texas,0
Hardin County,48199,Texas,0
Harris County,48201,Texas,0
Harrison County,48203,Texas,0
Hartley County,48205,Texas,0
Haskell County,48207,Texas,0
Hays County,48209,Texas,0
Hemphill County,48211,Texas,0
Henderson County,48213,Texas,0
Hidalgo County,48215,Texas,0
Hill County,48217,Texas,0
Hockley County,48219,Texas,0
Hood County,48221,Texas,0
Hopkins County,48223,Texas,0
Houston County,48225,Texas,0
Howard County,48227,Texas,0
Hudspeth County,48229,Texas,0
Hunt County,48231,Texas,0
Hutchinson County,48233,Texas,0
Irion County,48235,Texas,0
Jack County,48237,Texas,0
Jackson County,48239,Texas,0
Jasper County,48241,Texas,0
Jeff Davis County,48243,Texas,0
Jefferson County,48245,Texas,0
Jim Hogg County,48247,Texas,0
Jim Wells County,48249,Texas,0
Johnson County,48251,Texas,0
Jones County,48253,Texas,0
Karnes County,48255,Texas,0
Kaufman County,48257,Texas,0
Kendall County,48259,Texas,0
Kenedy County,48261,Texas,0
Kent County,48263,Texas,0
Kerr County,48265,Texas,0
Kimble County,48267,Texas,0
King County,48269,Texas,0
Kinney County,48271,Texas,0
Kleberg County,48273,Texas,0
Knox County,48275,Texas,0
La Salle County,48277,Texas,0
Lamar County,48279,Texas,0
Lamb County,48281,Texas,0
Lampasas County,48283,Texas,0
Lavaca County,48285,Texas,0
Lee County,48287,Texas,0
Leon County,48289,Texas,0
Liberty County,48291,Texas,0
Limestone County,48293,Texas,0
Lipscomb County,48295,Texas,0
Live Oak County,48297,Texas,0
Llano County,48299,Texas,0
Loving County,48301,Texas,0
Lubbock County,48303,Texas,0
Lynn County,48305,Texas,0
Madison County,48307,Texas,0
Marion County,48309,Texas,0
Martin County,48311,Texas,0
Mason County,48313,Texas,0
Matagorda County,48315,Texas,0
Maverick County,48317,Texas,0
McCulloch County,48319,Texas,0
McLennan County,48321,Texas,0
McMullen County,48323,Texas,0
Medina County,48325,Texas,0
Menard County,48327,Texas,0
Midland County,48329,Texas,0
Milam County,48331,Texas,0
Mills County,48333,Texas,0
Mitchell County,48335,Texas,0
Montague County,48337,Texas,0
Montgomery County,48339,Texas,0
Moore County,48341,Texas,0
Morris County,48343,Texas,0
Motley County,48345,Texas,0
Nacogdoches County,48347,Texas,0
Navarro County,48349,Texas,0
Newton County,48351,Texas,0
Nolan County,48353,Texas,0
Nueces County,48355,Texas,0
Ochiltree County,48357,Texas,0
Oldham County,48359,Texas,0
Orange County,48361,Texas,0
Palo Pinto County,48363,Texas,0
Panola County,48365,Texas,0
Parker County,48367,Texas,0
Parmer County,48369,Texas,0
Pecos County,48371,Texas,0
Polk County,48373,Texas,0
Potter County,48375,Texas,0
Presidio County,48377,Texas,0
Rains County,48379,Texas,0
Randall County,48381,Texas,0
Reagan County,48383,Texas,0
Real County,48385,Texas,0
Red River County,48387,Texas,0
Reeves County,48389,Texas,0
Refugio County,48391,Texas,0
Roberts County,48393,Texas,0
Robertson County,48395,Texas,0
Rockwall County,48397,Texas,0
Runnels County,48399,Texas,0
Rusk County,48401,Texas,0
Sabine County,48403,Texas,0
San Augustine County,48405,Texas,0
San Jacinto County,48407,Texas,0
San Patricio County,48409,Texas,0
San Saba County,48411,Texas,0
Schleicher County,48413,Texas,0
Scurry County,48415,Texas,0
Shackelford County,48417,Texas,0
Shelby County,48419,Texas,0
Sherman County,48421,Texas,0
Smith County,48423,Texas,0
Somervell County,48425,Texas,0
Starr County,48427,Texas,0
Stephens County,48429,Texas,0
Sterling County,48431,Texas,0
Stonewall County,48433,Texas,0
Sutton County,48435,Texas,0
Swisher County,48437,Texas,0
Tarrant County,48439,Texas,0
Taylor County,48441,Texas,0
Terrell County,48443,Texas,0
Terry County,48445,Texas,0
Throckmorton County,48447,Texas,0
Titus County,48449,Texas,0
Tom Green County,48451,Texas,0
Travis County,48453,Texas,0
Trinity County,48455,Texas,0
Tyler County,48457,Texas,0
Upshur County,48459,Texas,0
Upton County,48461,Texas,0
Uvalde County,48463,Texas,0
Val Verde County,48465,Texas,0
Van Zandt County,48467,Texas,0
Victoria County,48469,Texas,0
Walker County,48471,Texas,0
Waller County,48473,Texas,0
Ward County,48475,Texas,0
Washington County,48477,Texas,0
Webb County,48479,Texas,0
Wharton County,48481,Texas,0
Wheeler County,48483,Texas,0
Wichita County,48485,Texas,0
Wilbarger County,48487,Texas,0
Willacy County,48489,Texas,0
Williamson County,48491,Texas,0
Wilson County,48493,Texas,0
Winkler County,48495,Texas,0
Wise County,48497,Texas,0
Wood County,48499,Texas,0
Yoakum County,48501,Texas,0
Young County,48503,Texas,0
Zapata County,48505,Texas,0
Zavala County,48507,Texas,0
Beaver County,49001,Utah,0
Box Elder County,49003,Utah,0
Cache County,49005,Utah,0
Carbon County,49007,Utah,0
Daggett County,49009,Utah,0
Davis County,49011,Utah,0
Duchesne County,49013,Utah,0
Emery County,49015,Utah,0
Garfield County,49017,Utah,0
Grand County,49019,Utah,0
Iron County,49021,Utah,0
Juab County,49023,Utah,0
Kane County,49025,Utah,0
Millard County,49027,Utah,0
Morgan County,49029,Utah,0
Piute County,49031,Utah,0
Rich County,49033,Utah,0
Salt Lake County,49035,Utah,0
San Juan County,49037,Utah,0
Sanpete County,49039,Utah,0
Sevier County,49041,Utah,0
Summit County,49043,Utah,0
Tooele County,49045,Utah,0
Uintah County,49047,Utah,0
Utah County,49049,Utah,0
Wasatch County,49051,Utah,0
Washington County,49053,Utah,0
Wayne County,49055,Utah,0
Weber County,49057,Utah,0
Addison County,50001,Vermont,0
Bennington County,50003,Vermont,0
Caledonia County,50005,Vermont,0
Chittenden County,50007,Vermont,0
Essex County,50009,Vermont,0
Franklin County,50011,Vermont,0
Grand Isle County,50013,Vermont,0
Lamoille County,50015,Vermont,0
Orange County,50017,Vermont,0
Orleans County,50019,Vermont,0
Rutland County,50021,Vermont,0
Washington County,50023,Vermont,0
Windham County,50025,Vermont,0
Windsor County,50027,Vermont,0
Accomack County,51001,Virginia,0
Albemarle County,51003,Virginia,0
Alexandria city,51510,Virginia,0
Alleghany County,51005,Virginia,0
Amelia County,51007,Virginia,0
Amherst County,51009,Virginia,0
Appomattox County,51011,Virginia,0
Arlington County,51013,Virginia,1
Augusta County,51015,Virginia,0
Bath County,51017,Virginia,0
Bedford County,51019,Virginia,0
Bland County,51021,Virginia,0
Botetourt County,51023,Virginia,0
Bristol city,51520,Virginia,0
Brunswick County,51025,Virginia,0
Buchanan County,51027,Virginia,0
Buckingham County,51029,Virginia,0
Buena Vista city,51530,Virginia,0
Campbell County,51031,Virginia,0
Caroline County,51033,Virginia,0
Carroll County,51035,Virginia,0
Charles City County,51036,Virginia,0
Charlotte County,51037,Virginia,0
Charlottesville city,51540,Virginia,0
Chesapeake city,51550,Virginia,0
Chesterfield County,51041,Virginia,1
Clarke County,51043,Virginia,0
Colonial Heights city,51570,Virginia,0
Covington city,51580,Virginia,0
Craig County,51045,Virginia,0
Culpeper County,51047,Virginia,0
Cumberland County,51049,Virginia,0
Danville city,51590,Virginia,0
Dickenson County,51051,Virginia,0
Dinwiddie County,51053,Virginia,0
Emporia city,51595,Virginia,0
Essex County,51057,Virginia,0
Fairfax city,51600,Virginia,0
Fairfax County,51059,Virginia,0
Falls Church city,51610,Virginia,0
Fauquier County,51061,Virginia,0
Floyd County,51063,Virginia,0
Fluvanna County,51065,Virginia,0
Franklin city,51620,Virginia,0
Franklin County,51067,Virginia,0
Frederick County,51069,Virginia,1
Fredericksburg city,51630,Virginia,0
Galax city,51640,Virginia,0
Giles County,51071,Virginia,0
Gloucester County,51073,Virginia,1
Goochland County,51075,Virginia,0
Grayson County,51077,Virginia,0
Greene County,51079,Virginia,0
Greensville County,51081,Virginia,0
Halifax County,51083,Virginia,0
Hampton city,51650,Virginia,0
Hanover County,51085,Virginia,0
Harrisonburg city,51660,Virginia,0
Henrico County,51087,Virginia,0
Henry County,51089,Virginia,0
Highland County,51091,Virginia,0
Hopewell city,51670,Virginia,0
Isle of Wight County,51093,Virginia,0
James City County,51095,Virginia,0
King and Queen County,51097,Virginia,0
King George County,51099,Virginia,0
King William County,51101,Virginia,0
Lancaster County,51103,Virginia,0
Lee County,51105,Virginia,0
Lexington city,51678,Virginia,0
Loudoun County,51107,Virginia,0
Louisa County,51109,Virginia,0
Lunenburg County,51111,Virginia,0
Lynchburg city,51680,Virginia,0
Madison County,51113,Virginia,0
Manassas city,51683,Virginia,0
Manassas Park city,51685,Virginia,0
Martinsville city,51690,Virginia,0
Mathews County,51115,Virginia,0
Mecklenburg County,51117,Virginia,0
Middlesex County,51119,Virginia,0
Montgomery County,51121,Virginia,0
Nelson County,51125,Virginia,0
New Kent County,51127,Virginia,0
Newport News city,51700,Virginia,0
Norfolk city,51710,Virginia,0
Northampton County,51131,Virginia,0
Northumberland County,51133,Virginia,0
Norton city,51720,Virginia,0
Nottoway County,51135,Virginia,0
Orange County,51137,Virginia,0
Page County,51139,Virginia,0
Patrick County,51141,Virginia,0
Petersburg city,51730,Virginia,0
Pittsylvania County,51143,Virginia,0
Poquoson city,51735,Virginia,0
Portsmouth city,51740,Virginia,0
Powhatan County,51145,Virginia,0
Prince Edward County,51147,Virginia,0
Prince George County,51149,Virginia,0
Prince William County,51153,Virginia,0
Pulaski County,51155,Virginia,0
Radford city,51750,Virginia,0
Rappahannock County,51157,Virginia,0
Richmond city,51760,Virginia,0
Richmond County,51159,Virginia,0
Roanoke city,51770,Virginia,0
Roanoke County,51161,Virginia,0
Rockbridge County,51163,Virginia,0
Rockingham County,51165,Virginia,0
Russell County,51167,Virginia,0
Salem city,51775,Virginia,0
Scott County,51169,Virginia,0
Shenandoah County,51171,Virginia,0
Smyth County,51173,Virginia,0
Southampton County,51175,Virginia,0
Spotsylvania County,51177,Virginia,0
Stafford County,51179,Virginia,0
Staunton city,51790,Virginia,0
Suffolk city,51800,Virginia,1
Surry County,51181,Virginia,0
Sussex County,51183,Virginia,0
Tazewell County,51185,Virginia,0
Virginia Beach city,51810,Virginia,0
Warren County,51187,Virginia,0
Washington County,51191,Virginia,0
Waynesboro city,51820,Virginia,0
Westmoreland County,51193,Virginia,0
Williamsburg city,51830,Virginia,0
Winchester city,51840,Virginia,0
Wise County,51195,Virginia,0
Wythe County,51197,Virginia,0
York County,51199,Virginia,0
Adams County,53001,Washington,1
Asotin County,53003,Washington,0
Benton County,53005,Washington,1
Chelan County,53007,Washington,1
Clallam County,53009,Washington,1
Clark County,53011,Washington,1
Columbia County,53013,Washington,1
Cowlitz County,53015,Washington,1
Douglas County,53017,Washington,1
Ferry County,53019,Washington,1
Franklin County,53021,Washington,1
Garfield County,53023,Washington,1
Grant County,53025,Washington,1
Grays Harbor County,53027,Washington,1
Island County,53029,Washington,1
Jefferson County,53031,Washington,1
King County,53033,Washington,1
Kitsap County,53035,Washington,0
Kittitas County,53037,Washington,1
Klickitat County,53039,Washington,0
Lewis County,53041,Washington,1
Lincoln County,53043,Washington,0
Mason County,53045,Washington,1
Okanogan County,53047,Washington,1
Pacific County,53049,Washington,1
Pend Oreille County,53051,Washington,0
Pierce County,53053,Washington,1
San Juan County,53055,Washington,1
Skagit County,53057,Washington,1
Skamania County,53059,Washington,1
Snohomish County,53061,Washington,1
Spokane County,53063,Washington,1
Stevens County,53065,Washington,0
Thurston County,53067,Washington,1
Wahkiakum County,53069,Washington,1
Walla Walla County,53071,Washington,0
Whatcom County,53073,Washington,1
Whitman County,53075,Washington,1
Yakima County,53077,Washington,1
Barbour County,54001,West Virginia,0
Berkeley County,54003,West Virginia,0
Boone County,54005,West Virginia,0
Braxton County,54007,West Virginia,0
Brooke County,54009,West Virginia,0
Cabell County,54011,West Virginia,0
Calhoun County,54013,West Virginia,0
Clay County,54015,West Virginia,0
Doddridge County,54017,West Virginia,0
Fayette County,54019,West Virginia,0
Gilmer County,54021,West Virginia,0
Grant County,54023,West Virginia,0
Greenbrier County,54025,West Virginia,0
Hampshire County,54027,West Virginia,0
Hancock County,54029,West Virginia,0
Hardy County,54031,West Virginia,0
Harrison County,54033,West Virginia,0
Jackson County,54035,West Virginia,0
Jefferson County,54037,West Virginia,0
Kanawha County,54039,West Virginia,0
Lewis County,54041,West Virginia,0
Lincoln County,54043,West Virginia,0
Logan County,54045,West Virginia,0
Marion County,54047,West Virginia,0
Marshall County,54049,West Virginia,0
Mason County,54051,West Virginia,0
McDowell County,54053,West Virginia,0
Mercer County,54055,West Virginia,0
Mineral County,54057,West Virginia,0
Mingo County,54059,West Virginia,0
Monongalia County,54061,West Virginia,0
Monroe County,54063,West Virginia,0
Morgan County,54065,West Virginia,0
Nicholas County,54067,West Virginia,0
Ohio County,54069,West Virginia,0
Pendleton County,54071,West Virginia,0
Pleasants County,54073,West Virginia,0
Pocahontas County,54075,West Virginia,0
Preston County,54077,West Virginia,0
Putnam County,54079,West Virginia,0
Raleigh County,54081,West Virginia,0
Randolph County,54083,West Virginia,0
Ritchie County,54085,West Virginia,0
Roane County,54087,West Virginia,0
Summers County,54089,West Virginia,0
Taylor County,54091,West Virginia,0
Tucker County,54093,West Virginia,0
Tyler County,54095,West Virginia,0
Upshur County,54097,West Virginia,0
Wayne County,54099,West Virginia,0
Webster County,54101,West Virginia,0
Wetzel County,54103,West Virginia,0
Wirt County,54105,West Virginia,0
Wood County,54107,West Virginia,0
Wyoming County,54109,West Virginia,0
Adams County,55001,Wisconsin,0
Ashland County,55003,Wisconsin,0
Barron County,55005,Wisconsin,0
Bayfield County,55007,Wisconsin,0
Brown County,55009,Wisconsin,0
Buffalo County,55011,Wisconsin,0
Burnett County,55013,Wisconsin,0
Calumet County,55015,Wisconsin,0
Chippewa County,55017,Wisconsin,0
Clark County,55019,Wisconsin,1
Columbia County,55021,Wisconsin,0
Crawford County,55023,Wisconsin,0
Dane County,55025,Wisconsin,0
Dodge County,55027,Wisconsin,0
Door County,55029,Wisconsin,0
Douglas County,55031,Wisconsin,0
Dunn County,55033,Wisconsin,0
Eau Claire County,55035,Wisconsin,0
Florence County,55037,Wisconsin,0
Fond du Lac County,55039,Wisconsin,0
Forest County,55041,Wisconsin,0
Grant County,55043,Wisconsin,0
Green County,55045,Wisconsin,0
Green Lake County,55047,Wisconsin,1
Iowa County,55049,Wisconsin,0
Iron County,55051,Wisconsin,0
Jackson County,55053,Wisconsin,0
Jefferson County,55055,Wisconsin,0
Juneau County,55057,Wisconsin,1
Kenosha County,55059,Wisconsin,0
Kewaunee County,55061,Wisconsin,0
La Crosse County,55063,Wisconsin,0
Lafayette County,55065,Wisconsin,0
Langlade County,55067,Wisconsin,0
Lincoln County,55069,Wisconsin,0
Manitowoc County,55071,Wisconsin,0
Marathon County,55073,Wisconsin,0
Marinette County,55075,Wisconsin,1
Marquette County,55077,Wisconsin,0
Menominee County,55078,Wisconsin,0
Milwaukee County,55079,Wisconsin,0
Monroe County,55081,Wisconsin,0
Oconto County,55083,Wisconsin,0
Oneida County,55085,Wisconsin,0
Outagamie County,55087,Wisconsin,0
Ozaukee County,55089,Wisconsin,0
Pepin County,55091,Wisconsin,0
Pierce County,55093,Wisconsin,0
Polk County,55095,Wisconsin,0
Portage County,55097,Wisconsin,0
Price County,55099,Wisconsin,0
Racine County,55101,Wisconsin,0
Richland County,55103,Wisconsin,0
Rock County,55105,Wisconsin,0
Rusk County,55107,Wisconsin,0
Sauk County,55109,Wisconsin,0
Sawyer County,55111,Wisconsin,0
Shawano County,55113,Wisconsin,1
Sheboygan County,55115,Wisconsin,0
St. Croix County,55117,Wisconsin,0
Taylor County,55119,Wisconsin,0
Trempealeau County,55121,Wisconsin,0
Vernon County,55123,Wisconsin,0
Vilas County,55125,Wisconsin,0
Walworth County,55127,Wisconsin,0
Washburn County,55129,Wisconsin,0
Washington County,55131,Wisconsin,0
Waukesha County,55133,Wisconsin,0
Waupaca County,55135,Wisconsin,0
Waushara County,55137,Wisconsin,0
Winnebago County,55139,Wisconsin,0
Wood County,55141,Wisconsin,0
Albany County,56001,Wyoming,1
Big Horn County,56003,Wyoming,1
Campbell County,56005,Wyoming,1
Carbon County,56007,Wyoming,1
Converse County,56009,Wyoming,1
Crook County,56011,Wyoming,1
Fremont County,56013,Wyoming,1
Goshen County,56015,Wyoming,1
Hot Springs County,56017,Wyoming,1
Johnson County,56019,Wyoming,1
Laramie County,56021,Wyoming,1
Lincoln County,56023,Wyoming,1
Natrona County,56025,Wyoming,1
Niobrara County,56027,Wyoming,1
Park County,56029,Wyoming,1
Platte County,56031,Wyoming,1
Sheridan County,56033,Wyoming,1
Sublette County,56035,Wyoming,1
Sweetwater County,56037,Wyoming,1
Teton County,56039,Wyoming,1
Uinta County,56041,Wyoming,1
Washakie County,56043,Wyoming,1
Weston County,56045,Wyoming,1
